economy,economycode,wpid_random,wgt,female,age,educ,inc_q,emp_in,urbanicity_f2f,account,account_fin,account_mob,fin1_1a,fin1_1b,fin2,fin4,fin4a,fin5,fin6,fin7,fin8,fin8a,fin8b,fin9,fin9a,fin10,fin10_1a,fin10_1b,fin10_1c,fin10_1d,fin10_1e,fin10a,fin10b,fin11_1,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin11g,fin11h,fin13a,fin13b,fin13c,fin13d,fin14_1,fin14_2,fin14_2_China,fin14a,fin14a1,fin14b,fin14c,fin14c_2,fin14c_2_China,fin16,fin17a,fin17a1,fin17b,fin20,fin22a,fin22b,fin22c,fin24,fin24a,fin24b,fin26,fin27_1,fin27c1,fin27c2,fin28,fin29_1,fin29c1,fin29c2,fin30,fin31a,fin31b,fin31b1,fin31b1_China,fin31c,fin32,fin33,fin34a,fin34b,fin34d,fin34e,fin35,fin37,fin38,fin39a,fin39b,fin39d,fin39e,fin42,fin42a,fin43a,fin43b,fin43d,fin43e,fin44a,fin44b,fin44c,fin44d,fin45,fin45_1,fin45_1_China,saved,borrowed,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,mobileowner,internetaccess,anydigpayment,merchantpay_dig
India,IND,136903336,1.400527854,2,22,2,4,1,1,1,0,1,,,4,,,,,,,,,,,,,,,,,,,,4,3,3,4,2,2,4,4,4,4,4,4,4,,,4,4,3,,,,4,2,3,2,2,2,2,,3,5,6,2,,,,2,,,,2,,,,,,2,,,,,,,3,1,3,3,3,2,2,,,,,,4,3,3,6,,2,,1,0,4,5,3,4,4,5,1,1,1,0
India,IND,128078738,0.339951881,2,36,2,2,1,1,1,1,0,1,1,1,2,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,1,2,1,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,1,4,4,4,1,5,1,1,1,0
India,IND,161928572,0.540382079,2,29,2,5,1,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,2,2,1,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,3,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,2,1,3,2,3,,0,0,2,4,4,4,2,5,1,1,0,0
India,IND,132534713,0.712645761,1,46,1,4,1,1,1,1,0,1,1,2,,,2,2,2,,,,2,,1,,,,,,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,1,1,,2,1,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,1,2,2,2,2,2,2,,,,,,1,1,1,4,2,1,,0,1,4,3,4,4,4,3,2,2,0,0
India,IND,130272574,0.660671273,1,32,2,5,1,2,1,1,0,2,1,2,,,2,2,2,,,,2,,2,1,1,1,1,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,1,1,2,2,2,2,,,,2,,,,,,2,,,,,,,1,2,2,2,1,,2,,,,,,3,3,3,3,,3,,0,0,4,2,4,4,4,4,2,2,0,0
India,IND,147964706,1.022247834,2,25,1,2,1,2,1,1,1,1,1,2,,,1,1,1,1,1,1,1,2,1,,,,,,1,1,,,,,,,,,,,,,,2,1,,1,1,2,,,,2,2,,1,1,1,1,1,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,1,1,,,1,1,1,1,3,2,,1,1,4,4,4,1,4,5,1,2,1,1
India,IND,140324880,0.732971928,2,34,1,1,2,2,1,1,0,2,2,1,1,2,2,2,2,,,,1,1,1,,,,,,2,2,,,,,,,,,,,,,,2,,,1,2,2,,,,2,2,,2,1,2,1,,2,1,4,1,2,2,2,1,2,2,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,4,4,1,1,1,0
India,IND,144776683,2.179874751,1,20,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,2,1,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,3,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,0,5,4,4,4,4,5,1,2,0,0
India,IND,165192810,2.416926705,2,23,1,5,1,2,1,1,0,2,2,2,,,2,2,2,,,,2,,2,2,1,2,1,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,3,2,1,2,1,2,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,2,3,1,1,0,0
India,IND,178260405,1.999134153,2,35,1,5,1,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,1,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,4,5,1,2,0,0
India,IND,120982641,1.247504271,1,70,1,1,2,1,1,1,0,2,2,2,,,2,2,2,,,,2,,1,,,,,,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,1,1,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,1,1,2,,,2,,,,,,1,1,1,1,3,1,,1,0,4,4,1,4,1,5,2,2,1,0
India,IND,139160560,1.801955585,2,84,1,2,2,2,1,1,0,,,2,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,1,1,2,,,2,,,,,,3,4,4,4,,3,,1,0,4,4,1,4,4,5,1,2,1,0
India,IND,126414713,0.360800697,1,28,2,5,1,1,1,1,0,1,1,1,2,,2,2,2,,,,2,,2,2,2,1,2,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,4,1,,0,0,4,4,4,4,4,5,1,1,0,0
India,IND,113018513,0.752273612,2,21,2,2,1,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,1,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,2,1,2,1,1,,0,0,4,4,4,2,4,5,1,1,0,0
India,IND,177702052,0.897717364,2,52,1,5,1,2,1,1,0,,,1,1,2,2,1,2,,,,2,,2,,,,,,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,3,2,1,,0,0,4,4,4,4,2,5,1,2,1,0
India,IND,115469392,0.278150354,2,59,2,3,2,1,1,1,0,1,1,1,2,,2,2,2,,,,2,,2,2,1,2,1,1,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,8,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,4,4,4,4,2,5,1,2,0,0
India,IND,119324992,1.465943857,2,26,1,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,2,1,2,,,,,2,,,3,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,3,2,2,,0,0,4,4,4,4,4,5,1,2,0,0
India,IND,159982817,1.054915142,2,62,2,1,2,1,1,1,0,2,2,2,,,2,2,2,,,,2,,1,,,,,,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,8,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,1,1,2,,,2,,,,,,3,3,3,3,,1,,0,0,4,4,1,4,2,5,1,2,1,0
India,IND,111141447,0.572487208,1,52,1,2,2,1,1,1,0,1,2,2,,,2,2,1,2,,2,2,,2,1,1,2,2,1,,2,,,,,,,,,,,,,,2,,,2,2,3,,,,2,2,,2,1,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,4,1,3,,0,1,4,4,4,4,4,5,1,2,0,0
India,IND,184894496,0.759103333,2,35,1,3,1,1,1,1,0,1,2,2,,,2,2,2,,,,2,,1,,,,,,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,2,5,1,2,0,0
India,IND,140068490,1.121802837,2,17,1,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,2,2,2,2,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,7,,,2,,,,2,,,,1,2,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,1,5,2,2,0,0
India,IND,120605033,1.359709004,2,38,1,1,2,1,1,1,0,2,1,2,,,2,2,2,,,,2,,1,,,,,,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,2,2,2,,,,,,1,1,1,1,2,1,,0,0,4,3,4,4,2,5,2,2,0,0
India,IND,137918895,1.039208458,2,58,2,5,1,2,1,1,1,2,2,1,2,,1,1,2,,,,1,2,1,,,,,,1,1,,,,,,,,,,1,1,2,1,1,2,,1,1,1,3,2,,1,2,2,2,2,2,2,,3,2,1,1,1,,,1,1,,,2,,,,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,2,2,2,2,2,1,,1,0,1,4,4,4,4,1,1,1,1,1
India,IND,137121545,2.066973469,2,60,1,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,2,1,,0,0,4,4,4,4,4,5,1,2,0,0
India,IND,164026261,0.401667044,2,46,3,5,1,2,1,1,0,2,2,2,,,2,2,2,,,,2,,2,2,2,2,2,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2,2,2,1,,6,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,3,2,2,1,3,,1,1,4,4,4,4,4,5,1,1,0,0
India,IND,189635491,1.614720943,1,40,1,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,1,1,,3,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,2,1,4,1,,0,1,4,4,4,4,4,5,2,2,0,0
India,IND,116467283,0.624777735,2,40,1,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,2,3,3,3,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,4,4,4,4,4,5,2,2,0,0
India,IND,113132942,1.106579939,1,38,1,1,2,1,1,1,0,1,1,2,,,2,2,2,,,,2,,2,1,1,1,1,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,3,2,2,1,2,,0,1,4,4,4,2,4,3,2,2,0,0
India,IND,126535917,0.21743007,2,49,3,4,1,1,1,1,1,1,2,1,1,1,2,1,2,,,,2,,1,,,,,,1,1,,,,,,,,,,1,1,2,1,1,1,,1,1,2,,,,2,2,1,2,2,2,2,,3,2,4,2,,,,2,,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,3,3,3,3,,2,,1,0,1,4,4,4,4,5,1,1,1,1
India,IND,132037211,0.310451057,2,43,2,4,1,1,1,1,1,2,2,1,2,,2,2,2,,,,1,2,2,,,,,,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,2,2,2,2,,1,3,3,2,,,,2,,,,1,2,2,,,1,1,2,1,1,,,2,2,2,,,,,2,,,,,,3,2,2,3,2,3,,1,0,1,4,4,4,2,5,1,1,1,0
India,IND,169197952,0.873728597,2,55,1,2,1,1,1,1,0,2,1,2,,,2,2,2,,,,2,,2,2,1,1,2,1,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,4,2,,,,2,,,,1,2,2,,,1,1,2,2,2,2,2,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,3,4,4,4,2,5,1,2,0,0
India,IND,153682850,0.358939915,2,33,2,1,2,1,1,1,0,2,2,1,2,,2,2,2,,,,2,,1,,,,,,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1,1,2,1,2,3,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,1,3,2,2,1,,1,1,1,1,2,1,,1,1,2,4,4,2,2,5,1,1,0,0
India,IND,136986444,1.224441919,1,40,1,3,2,1,1,1,0,1,1,2,,,2,2,2,,,,2,,1,,,,,,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,2,1,1,2,,4,1,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,1,2,1,2,,,2,,,,,,1,1,1,1,3,1,,1,1,2,1,4,4,4,5,1,2,1,0
India,IND,208825728,0.526071612,1,40,2,2,2,1,1,1,0,2,1,2,,,2,2,2,,,,2,,2,1,2,2,2,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,1,2,2,2,2,2,,,,,,1,1,3,1,4,1,,0,1,4,4,3,4,4,5,2,2,0,0
India,IND,191065138,0.330056546,1,32,2,1,1,1,1,1,0,2,1,2,,,2,2,2,,,,2,,2,1,1,1,2,1,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,1,2,,0,0,4,4,4,4,4,5,2,2,0,0
India,IND,201017121,2.416926705,2,70,1,3,1,1,1,1,0,1,2,2,,,2,2,2,,,,2,,2,1,1,1,2,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,1,3,3,2,,,,2,,,,2,,,,,,1,2,2,2,2,2,,2,2,,,,,2,,,,,,1,1,1,1,1,3,,1,0,3,4,4,4,4,5,2,2,0,0
India,IND,159033450,0.375796139,2,26,2,4,1,1,1,1,1,,,1,2,,2,1,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,1,1,,1,1,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,1,1,1,2,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,3,3,3,4,,2,,0,0,1,4,4,4,1,5,1,1,1,1
India,IND,172704312,1.267830719,1,55,1,3,2,1,1,1,0,1,1,2,,,2,2,2,,,,2,,2,1,1,2,2,1,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,4,5,1,2,0,0
India,IND,170985528,1.677791351,1,33,1,2,1,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,2,1,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,4,5,2,2,0,0
India,IND,130932265,1.878110856,1,55,1,5,1,2,1,1,0,2,2,2,,,2,2,2,,,,2,,1,,,,,,2,2,,,,,,,,,,,,,,2,,,3,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,4,1,1,,0,0,2,4,4,4,2,5,2,2,0,0
India,IND,137826663,0.463934297,1,51,1,5,2,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,2,3,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,1,,0,0,4,4,4,4,4,5,2,2,0,0
India,IND,207648198,1.09661327,2,23,2,5,2,2,1,1,0,2,2,1,2,,1,1,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,1,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,3,2,2,,1,0,4,4,4,4,2,5,1,2,1,0
India,IND,122705814,0.282274253,1,30,2,4,1,1,1,1,0,2,2,1,1,1,2,1,2,,,,1,1,2,,,,,,,2,,,,,,,,,,,,,,2,1,,2,2,2,,,,2,2,,2,2,1,2,,3,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,4,1,,0,1,4,4,4,4,4,5,1,1,1,1
India,IND,142670604,1.250889546,2,25,1,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,1,1,2,2,2,1,1,,,,,1,1,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,3,1,3,3,1,,0,0,2,4,4,4,4,5,1,1,0,0
India,IND,171452189,0.253863436,2,27,2,1,2,1,1,1,0,1,1,2,,,2,2,2,,,,2,,2,,,,,,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,1,2,1,2,,,1,1,1,1,2,1,,0,0,1,4,4,1,4,5,1,1,1,0
India,IND,182046252,2.416926705,1,34,1,2,1,2,1,1,0,1,1,2,,,2,2,2,,,,2,,1,,,,,,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,1,2,,,2,,,,,,1,1,1,1,2,1,,0,0,4,1,4,4,2,5,1,1,1,0
India,IND,155505807,0.920091501,1,55,1,1,2,1,1,1,0,1,1,2,,,2,2,2,,,,2,,1,,,,,,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,1,2,,,1,1,2,2,2,1,1,1,1,3,3,1,,0,0,4,1,4,1,4,5,2,2,1,0
India,IND,162576823,0.936023273,2,42,1,4,2,1,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,6,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,1,2,,,1,1,2,1,2,1,,0,1,4,4,4,1,4,5,2,2,1,0
India,IND,197421268,0.703321981,2,36,2,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,3,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,0,4,4,4,4,4,5,1,2,0,0
India,IND,147423223,0.53282338,1,29,2,5,2,1,1,1,0,2,2,2,,,2,2,2,,,,1,2,1,,,,,,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,1,2,,,2,,,,,,3,3,3,3,,3,,0,0,4,1,4,4,4,5,1,1,1,0
India,IND,205129063,0.818813787,2,39,1,4,1,1,1,1,0,1,1,2,,,2,2,2,,,,1,1,1,,,,,,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,2,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,2,2,2,4,2,,0,0,2,4,4,4,4,5,1,2,0,0
India,IND,190988771,0.966560578,2,32,1,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,1,2,1,1,2,2,1,,,,,2,,,2,2,2,,,,2,2,,4,1,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,2,6,1,,0,1,2,4,4,4,2,5,1,2,0,0
India,IND,164209321,0.567459001,2,27,2,5,1,2,1,1,0,1,2,2,,,2,2,2,,,,2,,2,2,2,2,1,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,2,3,2,1,,0,0,4,4,4,4,4,5,1,2,0,0
India,IND,142168720,0.646142442,1,40,1,3,1,1,1,1,0,2,2,2,,,2,2,2,,,,2,,2,1,1,1,2,1,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,4,4,4,4,4,5,2,2,0,0
India,IND,119893964,0.899894539,1,45,1,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,3,2,1,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,4,1,1,,0,0,4,4,4,4,3,5,1,2,0,0
India,IND,133908272,1.032566114,2,60,1,4,1,1,1,1,0,1,1,2,,,2,2,2,,,,2,,2,1,2,1,2,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,1,1,,0,0,4,4,4,2,4,5,2,2,0,0
India,IND,184652163,1.430882363,2,60,1,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,1,1,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,4,2,1,,0,1,4,4,4,4,4,5,2,2,0,0
India,IND,191769544,0.389619018,2,22,2,2,1,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,2,1,1,2,2,1,1,,,,,2,,,2,2,2,,,,2,1,,2,1,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,2,2,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,3,4,4,4,2,5,1,2,0,0
India,IND,128692585,1.716312751,2,50,1,5,1,2,1,1,0,1,1,2,,,2,3,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,1,2,2,,,2,2,,,,,,,2,1,1,2,,,1,1,1,2,,,1,1,1,1,2,1,,0,0,4,4,1,1,3,5,1,2,1,0
India,IND,208339154,0.820386663,2,15,2,4,2,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,2,1,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,0,4,4,4,4,4,5,2,2,0,0
India,IND,184291189,0.67210328,2,20,2,5,2,1,1,1,0,,,2,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,1,2,1,2,1,2,2,2,1,1,2,1,,,2,,,,,,,2,2,,,,,3,,,,,,1,3,3,3,,2,,0,1,4,4,4,5,1,3,1,1,1,0
India,IND,121195454,0.241130256,2,25,3,3,2,1,1,1,1,2,2,1,1,1,2,1,2,,,,1,1,1,,,,,,2,2,,,,,,,,,,1,2,2,1,1,1,,1,1,1,2,2,,2,1,1,2,2,2,1,,2,2,1,2,,,,1,1,,,1,2,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,2,2,4,1,,1,1,4,4,4,4,1,1,1,1,1,1
India,IND,188609937,1.107166354,1,38,1,3,2,2,1,1,0,1,1,1,2,,2,2,2,,,,2,,1,,,,,,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,1,1,2,,,2,,,,,,1,1,1,1,3,2,,0,1,4,4,1,4,4,5,1,2,1,0
India,IND,190030382,0.663309814,1,18,2,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,1,1,3,2,1,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,2,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,2,2,2,,,,,,2,2,3,2,4,2,,0,1,4,3,4,4,4,5,1,1,0,0
India,IND,132087229,2.416926705,1,60,1,5,2,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,3,2,2,2,2,1,2,,,,,2,,,1,2,2,,,,2,2,,2,1,2,2,,2,2,1,2,,,,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,2,1,,0,1,4,4,4,4,3,5,1,2,0,0
India,IND,149135549,1.059029724,2,46,1,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,3,2,2,2,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,4,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,3,2,2,1,,1,1,2,1,4,3,,0,0,4,4,4,2,4,5,1,2,0,0
India,IND,211006804,1.184220047,2,50,1,3,1,2,1,1,0,1,2,2,,,2,2,2,,,,2,,1,,,,,,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,5,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,4,5,1,2,0,0
India,IND,113652090,1.82943966,1,19,2,1,2,2,1,1,1,2,1,2,,,2,2,2,,,,1,2,1,,,,,,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,7,,,2,,,,1,1,,,2,,,,,,2,,,,,,,1,2,1,1,,,2,,,,,,3,1,1,3,2,1,,0,1,4,1,4,4,4,1,2,1,1,0
India,IND,140751555,1.162780943,2,15,1,3,2,2,1,1,0,2,1,1,2,,2,1,2,,,,2,,2,2,1,1,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,4,5,1,1,0,0
